Data,Hora,Temperatura,Slack,Tensão
07/04/2025,15:22:35,111116,127,1293
07/04/2025,15:22:37,110737,126,1292
07/04/2025,15:22:39,110850,128,1294
07/04/2025,15:22:41,111249,127,1292
07/04/2025,15:22:43,110840,127,1292
07/04/2025,15:22:45,110850,127,1294
07/04/2025,15:22:47,110870,126,1294
07/04/2025,15:22:49,111628,127,1291
07/04/2025,15:22:51,110737,127,1293
07/04/2025,15:22:53,110727,127,1294
07/04/2025,15:22:55,110604,127,1293
07/04/2025,15:22:57,110491,126,1291
07/04/2025,15:22:59,110481,128,1294
07/04/2025,15:23:01,111382,127,1293
07/04/2025,15:23:03,110614,127,1292
07/04/2025,15:23:05,110983,127,1293
07/04/2025,15:23:07,110461,128,1293
07/04/2025,15:23:09,111096,127,1293
07/04/2025,15:23:11,111259,128,1291
07/04/2025,15:23:13,110993,127,1293
07/04/2025,15:23:15,110983,127,1292
07/04/2025,15:23:17,110697,127,1291
07/04/2025,15:23:19,110727,127,1291
07/04/2025,15:23:21,111126,128,1294
07/04/2025,15:23:23,110850,128,1292
07/04/2025,15:23:25,110993,126,1292
07/04/2025,15:23:27,111116,127,1291
07/04/2025,15:23:29,111106,128,1291
07/04/2025,15:23:31,110737,127,1291
07/04/2025,15:23:33,111362,127,1292
07/04/2025,15:23:35,111362,126,1291
07/04/2025,15:23:37,110614,126,1292
07/04/2025,15:23:39,111003,127,1294
07/04/2025,15:23:41,111096,127,1292
07/04/2025,15:23:43,110993,126,1292
07/04/2025,15:23:45,110993,125,1292
07/04/2025,15:23:47,110727,126,1292
07/04/2025,15:23:49,111106,126,1292
07/04/2025,15:23:51,111106,128,1291
07/04/2025,15:23:53,110860,127,1293
07/04/2025,15:23:55,111229,128,1292
07/04/2025,15:23:57,111126,126,1292
07/04/2025,15:23:59,110185,128,1291
07/04/2025,15:24:01,111608,127,1291
07/04/2025,15:24:03,111116,125,1291
07/04/2025,15:24:05,110993,126,1292
07/04/2025,15:24:07,110737,127,1292
07/04/2025,15:24:09,111372,127,1294
07/04/2025,15:24:11,110727,126,1291
07/04/2025,15:24:13,110594,125,1291
07/04/2025,15:24:15,110707,127,1294
07/04/2025,15:24:17,110338,126,1291
07/04/2025,15:24:19,111352,125,1292
07/04/2025,15:24:21,111116,126,1293
07/04/2025,15:24:23,111239,126,1293
07/04/2025,15:24:25,111864,127,1292
07/04/2025,15:24:27,110604,126,1293
07/04/2025,15:24:29,110963,126,1292
07/04/2025,15:24:31,111259,125,1291
07/04/2025,15:24:33,110624,126,1291
07/04/2025,15:24:35,111219,127,1292
07/04/2025,15:24:37,110963,127,1292
07/04/2025,15:24:39,110973,127,1294
07/04/2025,15:24:41,111505,127,1292
07/04/2025,15:24:43,111116,128,1292
07/04/2025,15:24:45,110953,127,1291
07/04/2025,15:24:47,111249,126,1292
07/04/2025,15:24:49,111106,125,1292
07/04/2025,15:24:51,110737,126,1292
07/04/2025,15:24:53,111372,126,1290
07/04/2025,15:24:55,111229,126,1293
07/04/2025,15:24:57,111239,127,1292
07/04/2025,15:24:59,110973,127,1291
07/04/2025,15:25:01,110727,127,1291
07/04/2025,15:25:03,110860,127,1291
07/04/2025,15:25:05,110820,126,1294
07/04/2025,15:25:07,110860,126,1291
07/04/2025,15:25:09,111106,128,1291
07/04/2025,15:25:11,111259,126,1294
07/04/2025,15:25:13,111249,126,1291
07/04/2025,15:25:15,110634,128,1292
07/04/2025,15:25:17,110973,127,1294
07/04/2025,15:25:19,110993,126,1291
07/04/2025,15:25:21,111003,126,1291
07/04/2025,15:25:23,111106,127,1292
07/04/2025,15:25:25,110747,128,1292
07/04/2025,15:25:27,110850,127,1293
07/04/2025,15:25:29,111239,126,1293
07/04/2025,15:25:31,111146,127,1294
07/04/2025,15:25:33,111106,128,1292
07/04/2025,15:25:35,111259,128,1292
07/04/2025,15:25:37,110737,127,1293
07/04/2025,15:25:39,110983,127,1293
07/04/2025,15:25:41,110870,128,1292
07/04/2025,15:25:43,110614,128,1293
07/04/2025,15:25:45,110993,127,1291
07/04/2025,15:25:47,110604,126,1292
07/04/2025,15:25:49,110840,127,1293
07/04/2025,15:25:51,110614,128,1291
07/04/2025,15:25:53,110594,126,1292
07/04/2025,15:25:55,110727,127,1293
07/04/2025,15:25:57,111249,126,1293
07/04/2025,15:25:59,110727,128,1293
07/04/2025,15:26:01,110348,128,1292
07/04/2025,15:26:03,110870,126,1294
07/04/2025,15:26:05,110727,127,1291
07/04/2025,15:26:07,111126,126,1292
07/04/2025,15:26:09,110983,126,1292
07/04/2025,15:26:11,110993,126,1292
07/04/2025,15:26:13,110481,128,1292
07/04/2025,15:26:15,110870,126,1294
07/04/2025,15:26:17,110727,128,1294
07/04/2025,15:26:19,110501,127,1294
07/04/2025,15:26:21,110501,126,1291
07/04/2025,15:26:23,110717,127,1294
07/04/2025,15:26:25,110747,127,1293
07/04/2025,15:26:27,110082,127,1295
07/04/2025,15:26:29,109989,127,1291
07/04/2025,15:26:31,111126,127,1294
07/04/2025,15:26:33,110870,127,1292
07/04/2025,15:26:35,111116,126,1293
07/04/2025,15:26:37,110348,128,1291
07/04/2025,15:26:39,110983,128,1293
07/04/2025,15:26:41,110747,127,1294
07/04/2025,15:26:43,110604,128,1292
07/04/2025,15:26:45,110491,128,1293
07/04/2025,15:26:47,110747,126,1293
07/04/2025,15:26:49,110368,128,1294
07/04/2025,15:26:51,110225,127,1292
07/04/2025,15:26:53,111022,127,1291
07/04/2025,15:26:55,111249,127,1294
07/04/2025,15:26:57,109949,128,1294
07/04/2025,15:26:59,110727,128,1294
07/04/2025,15:27:01,110614,128,1294
07/04/2025,15:27:03,110614,128,1294
07/04/2025,15:27:05,110481,128,1294
07/04/2025,15:27:07,109979,127,1294
07/04/2025,15:27:09,110481,127,1294
07/04/2025,15:27:11,110481,128,1294
07/04/2025,15:27:13,110870,128,1294
07/04/2025,15:27:15,110624,128,1293
07/04/2025,15:27:17,110481,128,1294
07/04/2025,15:27:19,110860,127,1293
07/04/2025,15:27:21,110358,128,1294
07/04/2025,15:27:23,109344,126,1294
07/04/2025,15:27:25,109836,128,1294
07/04/2025,15:27:27,110358,127,1294
07/04/2025,15:27:29,110235,127,1294
07/04/2025,15:27:31,109713,127,1293
07/04/2025,15:27:33,110481,128,1294
07/04/2025,15:27:35,110254,127,1295
07/04/2025,15:27:37,110614,127,1295
07/04/2025,15:27:39,110501,128,1295
07/04/2025,15:27:41,110491,127,1295
07/04/2025,15:27:43,110614,127,1294
07/04/2025,15:27:45,110215,128,1294
07/04/2025,15:27:47,109590,127,1294
07/04/2025,15:27:49,109619,127,1294
07/04/2025,15:27:51,110501,128,1294
07/04/2025,15:27:53,110766,128,1294
07/04/2025,15:27:55,110776,128,1295
07/04/2025,15:27:57,110225,129,1295
07/04/2025,15:27:59,109979,127,1295
07/04/2025,15:28:01,109742,129,1294
07/04/2025,15:28:03,109733,127,1296
07/04/2025,15:28:05,109989,127,1294
07/04/2025,15:28:07,110245,127,1296
07/04/2025,15:28:09,110368,127,1294
07/04/2025,15:28:11,110368,129,1294
07/04/2025,15:28:13,109703,127,1295
07/04/2025,15:28:15,109979,127,1295
07/04/2025,15:28:17,110274,128,1294
07/04/2025,15:28:19,109733,129,1294
07/04/2025,15:28:21,110264,128,1296
07/04/2025,15:28:23,109762,127,1294
07/04/2025,15:28:25,110122,128,1295
07/04/2025,15:28:27,109875,129,1294
07/04/2025,15:28:29,109866,129,1294
07/04/2025,15:28:31,109354,127,1296
07/04/2025,15:28:33,109885,129,1295
07/04/2025,15:28:35,109619,129,1296
07/04/2025,15:28:37,109856,129,1296
07/04/2025,15:28:39,110501,129,1297
07/04/2025,15:28:41,109742,127,1295
07/04/2025,15:28:43,109866,129,1297
07/04/2025,15:28:45,110245,128,1295
07/04/2025,15:28:47,110008,129,1294
07/04/2025,15:28:49,109506,129,1295
07/04/2025,15:28:51,109998,128,1297
07/04/2025,15:28:53,110008,128,1297
07/04/2025,15:28:55,110520,129,1294
07/04/2025,15:28:57,109856,128,1297
07/04/2025,15:28:59,110245,129,1295
07/04/2025,15:29:01,110008,129,1296
07/04/2025,15:29:03,110018,129,1297
07/04/2025,15:29:05,110550,128,1296
07/04/2025,15:29:07,109752,129,1296
07/04/2025,15:29:09,109363,129,1296
07/04/2025,15:29:11,109875,128,1297
07/04/2025,15:29:13,109610,129,1297
07/04/2025,15:29:15,109506,129,1295
07/04/2025,15:29:17,110028,129,1295
07/04/2025,15:29:19,110397,128,1297
07/04/2025,15:29:21,110284,128,1296
07/04/2025,15:29:23,109752,129,1297
07/04/2025,15:29:25,109639,129,1297
07/04/2025,15:29:27,110008,127,1296
07/04/2025,15:29:29,109477,128,1297
07/04/2025,15:29:31,109762,129,1296
07/04/2025,15:29:33,110141,128,1297
07/04/2025,15:29:35,109619,128,1297
07/04/2025,15:29:37,109752,128,1297
07/04/2025,15:29:39,109885,128,1296
07/04/2025,15:29:41,110131,129,1297
07/04/2025,15:29:43,109403,128,1297
07/04/2025,15:29:45,109373,129,1298
07/04/2025,15:29:47,109127,128,1297
07/04/2025,15:29:49,109496,128,1297
07/04/2025,15:29:51,109506,129,1299
07/04/2025,15:29:53,109383,130,1299
07/04/2025,15:29:55,108586,129,1298
07/04/2025,15:29:57,109895,130,1297
07/04/2025,15:29:59,109516,129,1298
07/04/2025,15:30:01,110018,130,1298
07/04/2025,15:30:03,109506,128,1298
07/04/2025,15:30:05,108861,129,1297
07/04/2025,15:30:07,108871,129,1298
07/04/2025,15:30:09,108871,128,1297
07/04/2025,15:30:11,109230,129,1297
07/04/2025,15:30:13,109373,128,1297
07/04/2025,15:30:15,109546,128,1298
07/04/2025,15:30:17,109117,128,1298
07/04/2025,15:30:19,109147,128,1299
07/04/2025,15:30:21,108758,130,1297
07/04/2025,15:30:23,108625,129,1300
07/04/2025,15:30:25,109147,130,1299
07/04/2025,15:30:27,109024,130,1299
07/04/2025,15:30:29,108625,128,1297
07/04/2025,15:30:31,108748,130,1298
07/04/2025,15:30:33,109024,129,1299
07/04/2025,15:30:35,109260,129,1300
07/04/2025,15:30:37,109024,129,1297
07/04/2025,15:30:39,109014,130,1297
07/04/2025,15:30:41,108369,129,1297
07/04/2025,15:30:43,108635,129,1299
07/04/2025,15:30:45,109270,131,1297
07/04/2025,15:30:47,108635,130,1299
07/04/2025,15:30:49,109014,129,1298
07/04/2025,15:30:51,109024,129,1299
07/04/2025,15:30:53,108891,130,1300
07/04/2025,15:30:55,108881,130,1299
07/04/2025,15:30:57,108625,129,1298
07/04/2025,15:30:59,108891,130,1300
07/04/2025,15:31:01,109024,130,1298
07/04/2025,15:31:03,108901,129,1299
07/04/2025,15:31:05,108113,130,1299
07/04/2025,15:31:07,108635,129,1298
07/04/2025,15:31:09,108369,129,1300
07/04/2025,15:31:11,108788,129,1299
07/04/2025,15:31:13,109137,129,1298
07/04/2025,15:31:15,108911,131,1299
07/04/2025,15:31:17,109034,131,1300
07/04/2025,15:31:19,108758,131,1298
07/04/2025,15:31:21,108768,129,1299
07/04/2025,15:31:23,108542,130,1300
07/04/2025,15:31:25,109014,130,1300
07/04/2025,15:31:27,108655,130,1300
07/04/2025,15:31:30,108921,130,1299
07/04/2025,15:31:32,108532,131,1299
07/04/2025,15:31:34,108645,129,1300
07/04/2025,15:31:36,109034,130,1300
07/04/2025,15:31:38,109280,131,1300
07/04/2025,15:31:40,108419,131,1299
07/04/2025,15:31:42,109177,130,1302
07/04/2025,15:31:44,108276,131,1300
07/04/2025,15:31:46,107897,130,1300
07/04/2025,15:31:48,108276,130,1300
07/04/2025,15:31:50,108153,131,1300
07/04/2025,15:31:52,108143,130,1301
07/04/2025,15:31:54,108379,130,1300
07/04/2025,15:31:56,107764,129,1300
07/04/2025,15:31:58,108010,131,1300
07/04/2025,15:32:00,107774,131,1299
07/04/2025,15:32:02,108532,130,1299
07/04/2025,15:32:04,108276,130,1300
07/04/2025,15:32:06,107907,129,1300
07/04/2025,15:32:08,107764,130,1301
07/04/2025,15:32:10,107651,131,1301
07/04/2025,15:32:12,107897,130,1301
07/04/2025,15:32:14,108399,130,1301
07/04/2025,15:32:16,108153,131,1300
07/04/2025,15:32:18,108030,131,1302
07/04/2025,15:32:20,107887,130,1300
07/04/2025,15:32:22,107754,130,1301
07/04/2025,15:32:24,108552,131,1302
07/04/2025,15:32:26,107897,130,1301
07/04/2025,15:32:28,107651,130,1302
07/04/2025,15:32:30,108286,130,1302
07/04/2025,15:32:32,108286,130,1301
07/04/2025,15:32:34,107917,131,1302
07/04/2025,15:32:36,107907,131,1300
07/04/2025,15:32:38,108153,132,1302
07/04/2025,15:32:40,107548,131,1303
07/04/2025,15:32:42,108010,130,1302
07/04/2025,15:32:44,108163,130,1303
07/04/2025,15:32:46,107927,131,1302
07/04/2025,15:32:48,107907,131,1303
07/04/2025,15:32:50,108020,130,1302
07/04/2025,15:32:52,107508,131,1302
07/04/2025,15:32:54,107690,132,1302
07/04/2025,15:32:56,107681,131,1302
07/04/2025,15:32:58,107395,130,1302
07/04/2025,15:33:00,107794,130,1302
07/04/2025,15:33:02,107149,132,1302
07/04/2025,15:33:04,107405,130,1302
07/04/2025,15:33:06,107784,131,1302
07/04/2025,15:33:08,107538,130,1302
07/04/2025,15:33:10,107671,131,1304
07/04/2025,15:33:12,108030,131,1302
07/04/2025,15:33:14,107415,131,1304
07/04/2025,15:33:16,107548,132,1303
07/04/2025,15:33:18,107548,132,1302
07/04/2025,15:33:20,107036,131,1303
07/04/2025,15:33:22,107395,131,1304
07/04/2025,15:33:24,107036,132,1304
07/04/2025,15:33:26,107036,132,1304
07/04/2025,15:33:28,107159,131,1305
07/04/2025,15:33:30,107794,132,1304
07/04/2025,15:33:32,106780,131,1305
07/04/2025,15:33:34,107425,131,1303
07/04/2025,15:33:36,107661,131,1303
07/04/2025,15:33:38,106893,131,1302
07/04/2025,15:33:40,106657,131,1305
07/04/2025,15:33:42,106647,131,1305
07/04/2025,15:33:44,106893,131,1305
07/04/2025,15:33:46,106021,131,1303
07/04/2025,15:33:48,106883,132,1303
07/04/2025,15:33:50,106922,132,1305
07/04/2025,15:33:52,106543,131,1303
07/04/2025,15:33:54,107169,131,1305
07/04/2025,15:33:56,107036,131,1305
07/04/2025,15:33:58,107055,131,1305
07/04/2025,15:34:00,107301,132,1303
07/04/2025,15:34:02,106913,131,1304
07/04/2025,15:34:04,106913,131,1305
07/04/2025,15:34:06,107075,132,1305
07/04/2025,15:34:08,107178,131,1305
07/04/2025,15:34:10,106420,131,1305
07/04/2025,15:34:12,106799,131,1305
07/04/2025,15:34:14,106780,133,1305
07/04/2025,15:34:16,106553,132,1304
07/04/2025,15:34:18,106533,133,1306
07/04/2025,15:34:20,106401,133,1305
07/04/2025,15:34:22,106533,133,1307
07/04/2025,15:34:24,106553,131,1305
07/04/2025,15:34:26,106789,132,1305
07/04/2025,15:34:28,106666,133,1305
07/04/2025,15:34:30,106932,133,1305
07/04/2025,15:34:32,106686,134,1306
07/04/2025,15:34:34,106420,133,1307
07/04/2025,15:34:36,106789,131,1305
07/04/2025,15:34:38,106543,132,1306
07/04/2025,15:34:40,107434,132,1308
07/04/2025,15:34:42,106041,132,1306
07/04/2025,15:34:44,106952,132,1305
07/04/2025,15:34:46,106297,132,1306
07/04/2025,15:34:48,106430,133,1307
07/04/2025,15:34:50,106553,132,1305
07/04/2025,15:34:52,106071,133,1305
07/04/2025,15:34:54,106942,132,1305
07/04/2025,15:34:56,106420,134,1305
07/04/2025,15:34:58,106337,132,1307
07/04/2025,15:35:00,106154,134,1307
07/04/2025,15:35:02,106184,134,1305
07/04/2025,15:35:04,106952,132,1306
07/04/2025,15:35:06,106696,134,1306
07/04/2025,15:35:08,106450,132,1308
07/04/2025,15:35:10,106194,134,1307
07/04/2025,15:35:12,106071,132,1306
07/04/2025,15:35:14,106184,132,1308
07/04/2025,15:35:16,105273,132,1306
07/04/2025,15:35:18,105805,134,1307
07/04/2025,15:35:20,106573,132,1306
07/04/2025,15:35:22,105795,134,1307
07/04/2025,15:35:24,105815,134,1308
07/04/2025,15:35:26,105436,134,1308
07/04/2025,15:35:28,106051,132,1308
07/04/2025,15:35:30,106194,134,1308
07/04/2025,15:35:32,105785,132,1308
07/04/2025,15:35:34,105805,134,1308
07/04/2025,15:35:36,106214,132,1307
07/04/2025,15:35:38,105303,133,1308
07/04/2025,15:35:40,105815,132,1308
07/04/2025,15:35:42,106061,134,1308
07/04/2025,15:35:44,106214,132,1307
07/04/2025,15:35:46,105436,132,1308
07/04/2025,15:35:48,105426,132,1308
07/04/2025,15:35:50,105549,132,1308
07/04/2025,15:35:52,105948,132,1310
07/04/2025,15:35:54,106071,133,1309
07/04/2025,15:35:56,105436,133,1310
07/04/2025,15:35:58,105200,133,1309
07/04/2025,15:36:00,105968,133,1308
07/04/2025,15:36:02,105682,134,1308
07/04/2025,15:36:04,105569,132,1309
07/04/2025,15:36:06,105436,134,1308
07/04/2025,15:36:08,105968,132,1310
07/04/2025,15:36:10,105539,134,1311
07/04/2025,15:36:12,105446,134,1309
07/04/2025,15:36:14,105436,133,1307
07/04/2025,15:36:16,105313,134,1307
07/04/2025,15:36:18,105835,134,1305
07/04/2025,15:36:20,106091,134,1307
07/04/2025,15:36:22,105343,134,1306
07/04/2025,15:36:24,105087,134,1305
07/04/2025,15:36:26,104811,134,1305
07/04/2025,15:36:28,105087,133,1305
07/04/2025,15:36:30,105363,134,1305
07/04/2025,15:36:32,105323,134,1306
07/04/2025,15:36:34,105190,134,1306
07/04/2025,15:36:36,105303,134,1306
07/04/2025,15:36:38,104565,134,1308
07/04/2025,15:36:40,104452,134,1306
07/04/2025,15:36:42,104831,134,1308
07/04/2025,15:36:44,104718,134,1307
07/04/2025,15:36:46,104708,134,1308
07/04/2025,15:36:48,104565,134,1306
07/04/2025,15:36:50,104452,134,1308
07/04/2025,15:36:52,104861,135,1308
07/04/2025,15:36:54,105097,134,1308
07/04/2025,15:36:56,105087,134,1308
07/04/2025,15:36:58,104452,135,1306
07/04/2025,15:37:00,104954,134,1308
07/04/2025,15:37:02,104575,134,1308
07/04/2025,15:37:04,104944,134,1308
07/04/2025,15:37:06,104728,134,1308
07/04/2025,15:37:08,104718,135,1308
07/04/2025,15:37:10,105077,135,1306
07/04/2025,15:37:12,104196,134,1308
07/04/2025,15:37:14,104831,135,1309
07/04/2025,15:37:16,104728,135,1308
07/04/2025,15:37:18,105097,135,1308
07/04/2025,15:37:20,104452,135,1308
07/04/2025,15:37:22,104851,136,1307
07/04/2025,15:37:24,104235,135,1308
07/04/2025,15:37:26,104452,135,1309
07/04/2025,15:37:28,104585,135,1309
07/04/2025,15:37:30,104196,135,1308
07/04/2025,15:37:32,103694,135,1308
07/04/2025,15:37:34,104206,136,1307
07/04/2025,15:37:36,104472,135,1309
07/04/2025,15:37:38,104349,136,1308
07/04/2025,15:37:40,104851,134,1308
07/04/2025,15:37:42,104073,134,1308
07/04/2025,15:37:44,104073,135,1310
07/04/2025,15:37:46,104063,136,1309
07/04/2025,15:37:48,104216,135,1308
07/04/2025,15:37:50,104462,136,1308
07/04/2025,15:37:52,104339,135,1311
07/04/2025,15:37:54,104481,134,1310
07/04/2025,15:37:56,104206,136,1310
07/04/2025,15:37:58,104255,134,1309
07/04/2025,15:38:00,103704,135,1308
07/04/2025,15:38:02,104472,134,1308
07/04/2025,15:38:04,104216,136,1308
07/04/2025,15:38:06,103837,134,1308
07/04/2025,15:38:08,103979,134,1310
07/04/2025,15:38:10,104728,134,1308
07/04/2025,15:38:12,103837,136,1309
07/04/2025,15:38:14,104235,135,1309
07/04/2025,15:38:16,103694,135,1308
07/04/2025,15:38:18,103713,134,1310
07/04/2025,15:38:20,103457,136,1311
07/04/2025,15:38:22,103856,135,1308
07/04/2025,15:38:24,103713,136,1306
07/04/2025,15:38:26,104472,135,1306
07/04/2025,15:38:28,104132,135,1305
07/04/2025,15:38:30,103610,135,1306
07/04/2025,15:38:32,103467,136,1305
07/04/2025,15:38:34,103866,134,1306
07/04/2025,15:38:36,103457,135,1307
07/04/2025,15:38:38,103866,135,1307
07/04/2025,15:38:40,103979,136,1305
07/04/2025,15:38:42,103733,136,1305
07/04/2025,15:38:44,104225,136,1305
07/04/2025,15:38:46,103733,135,1307
07/04/2025,15:38:48,103078,135,1305
07/04/2025,15:38:50,103192,135,1308
07/04/2025,15:38:52,102709,136,1308
07/04/2025,15:38:54,103694,135,1305
07/04/2025,15:38:56,103610,136,1305
07/04/2025,15:38:58,103497,136,1307
07/04/2025,15:39:00,103723,135,1307
07/04/2025,15:39:02,103467,136,1307
07/04/2025,15:39:04,103477,135,1307
07/04/2025,15:39:06,103590,136,1305
07/04/2025,15:39:08,104102,135,1305
07/04/2025,15:39:10,103364,135,1307
07/04/2025,15:39:12,103211,136,1308
07/04/2025,15:39:14,103600,136,1307
07/04/2025,15:39:16,103610,135,1305
07/04/2025,15:39:18,103467,136,1306
07/04/2025,15:39:20,103600,136,1305
07/04/2025,15:39:22,103354,136,1305
07/04/2025,15:39:24,103581,136,1306
07/04/2025,15:39:26,103733,137,1306
07/04/2025,15:39:28,102965,136,1307
07/04/2025,15:39:30,102955,136,1308
07/04/2025,15:39:32,103221,136,1308
07/04/2025,15:39:34,102832,137,1305
07/04/2025,15:39:36,103630,135,1306
07/04/2025,15:39:38,103344,135,1308
07/04/2025,15:39:40,103078,136,1308
07/04/2025,15:39:42,103477,135,1305
07/04/2025,15:39:44,102975,136,1307
07/04/2025,15:39:46,103477,135,1307
07/04/2025,15:39:48,102955,137,1305
07/04/2025,15:39:50,103979,135,1308
07/04/2025,15:39:52,103590,136,1306
07/04/2025,15:39:54,103610,135,1307
07/04/2025,15:39:56,103999,135,1307
07/04/2025,15:39:58,103221,135,1307
07/04/2025,15:40:00,103743,135,1305
07/04/2025,15:40:02,103610,135,1307
07/04/2025,15:40:04,103846,136,1306
07/04/2025,15:40:06,103344,135,1306
07/04/2025,15:40:08,103763,136,1307
07/04/2025,15:40:10,103098,135,1306
07/04/2025,15:40:12,104132,136,1306
07/04/2025,15:40:14,102955,135,1305
07/04/2025,15:40:16,102680,135,1307
07/04/2025,15:40:18,103600,136,1307
07/04/2025,15:40:20,103753,135,1305
07/04/2025,15:40:22,103448,136,1305
07/04/2025,15:40:24,103846,135,1308
07/04/2025,15:40:26,103620,135,1307
07/04/2025,15:40:28,104122,136,1305
07/04/2025,15:40:30,103846,136,1307
07/04/2025,15:40:32,103354,136,1308
07/04/2025,15:40:34,103221,135,1308
07/04/2025,15:40:36,103856,136,1304
07/04/2025,15:40:38,103733,136,1305
07/04/2025,15:40:40,103088,135,1308
07/04/2025,15:40:42,103733,136,1305
07/04/2025,15:40:44,104112,136,1305
07/04/2025,15:40:46,102975,135,1305
07/04/2025,15:40:48,103713,137,1306
07/04/2025,15:40:50,104122,136,1305
07/04/2025,15:40:52,103846,135,1306
07/04/2025,15:40:54,104225,135,1305
07/04/2025,15:40:56,104102,134,1305
07/04/2025,15:40:58,103211,134,1306
07/04/2025,15:41:00,104614,135,1305
07/04/2025,15:41:02,104358,136,1305
07/04/2025,15:41:04,104112,135,1305
07/04/2025,15:41:06,103571,136,1305
07/04/2025,15:41:08,103448,136,1303
07/04/2025,15:41:10,103551,135,1304
07/04/2025,15:41:12,104349,135,1305
07/04/2025,15:41:14,103694,135,1306
07/04/2025,15:41:16,104196,135,1305
07/04/2025,15:41:18,103979,135,1303
07/04/2025,15:41:20,104595,135,1305
07/04/2025,15:41:22,103561,136,1305
07/04/2025,15:41:24,103694,134,1303
07/04/2025,15:41:26,104216,134,1304
07/04/2025,15:41:28,103713,134,1305
07/04/2025,15:41:30,103837,136,1304
07/04/2025,15:41:32,104216,134,1304
07/04/2025,15:41:34,104206,134,1303
07/04/2025,15:41:36,103694,135,1305
07/04/2025,15:41:38,103817,134,1302
07/04/2025,15:41:40,104073,136,1305
07/04/2025,15:41:42,104206,134,1305
07/04/2025,15:41:44,104841,134,1304
07/04/2025,15:41:46,103713,135,1305
07/04/2025,15:41:48,104708,134,1303
07/04/2025,15:41:50,104841,134,1302
07/04/2025,15:41:52,103950,134,1304
07/04/2025,15:41:54,104206,135,1305
07/04/2025,15:41:56,104718,135,1304
07/04/2025,15:41:58,104442,135,1304
07/04/2025,15:42:00,104708,135,1305
07/04/2025,15:42:02,104216,134,1303
07/04/2025,15:42:04,105067,135,1305
